id,lk_store_id,alt_store_name_catch,store_pickup_available,store_type_labels,address_full,city,state,pin_code
1043,LKST876,Sai Baba Colony,TRUE,COCO,"Ground Floor, #169, NSR Road, Saibaba Colony, Shaganoor, Coimbatore, Tamil Nadu, 641011",Coimbatore,Tamil Nadu,641011
1299,ST483,Tarabai Park,FALSE,FOFO,"Shop No 1, Shweta Apartment, Damini Hotel Road, Tarabai Park, Near Sasane Ground, Kolhapur, Maharashtra, 416003",kolhapur,Maharashtra,416003
1555,LKST1554,Runwal,TRUE,COCO,"Shop No 9, Runwal Anthurium, Lbs Road, Runwal, Mulund, Maharashtra, 400080",Mulund,Maharashtra,400080
1811,LKST1621,Waghodia,TRUE,COCO,"Ground Floor, Uma Complex, Uma Char Rasta, Uma Colony, Prabhat Nagar, Waghodia, Vadodara, Gujarat, 390019",Vadodara,Gujarat,390019
2323,LKST2178,Awadhpuri,TRUE,COCO,"Ground Floor, Plot No 170, Samanvay Colony Village, Khajuri Kalan, Awadhpuri, Bhopal, Madhya Pradesh, 462022",Bhopal,Madhya Pradesh,462022
276,LKST122,Champapet,TRUE,COCO,"Shop No 17/1/383/N/80/31, Block No 1, Brindavan Colony Nagar, Champapet, Opposite Manda Ram Reddy Garden, Hyderabad, Telangana, 500079",Hyderabad,Telangana,500079
788,LKST681,Indirapuram,TRUE,COCO,"Shop No G2, Aditya Goldcrest, Vaibhav Khand, Indirapuram, Beside Narulas, Ghaziabad, Uttar Pradesh, 201014",Ghaziabad,Uttar Pradesh,201014
1044,ST437,Vellore,FALSE,FOFO,"No 19/140, Laxman Complex, Arni Road, Near Cmc Eye Hospital, Vellore, Tamil Nadu, 632001",Vellore,Tamil Nadu,632001
1300,LKST1271,Medical College Chowk,TRUE,COCO,"Shop No 2 & 3, Vinayak Tower, Untkhana Road, Medical Square, Medical College Chowk, Nagpur, Maharashtra, 440009",Nagpur,Maharashtra,440009
1556,LKST1356,Khanna,FALSE,COCO,"Ground Floor, Khewat No 1467, Khatoni No 2053, Gt Road, Khanna, Ludhiana, Punjab, 141401",Ludhiana,Punjab,141401
2324,LKST2299,Sheetal Park Madhapar,TRUE,COCO,"Shop No 4, Ground Floor, Time Square II, Sheetal Park, Ayodhya Chowk, 150 Feet Road, Madhapar, Rajkot, Gujarat, 360006",Rajkot,Gujarat,360006
277,LKST124,"Sector 6, Dwarka",TRUE,COCO,"Shop No OG1 & OG2, Odion Plaza, Plot No 2, Sector 6 Central Market, Dwarka, New Delhi, 110075",New Delhi,Delhi,110075
789,ST380,Court Road Gulbarga,FALSE,FOFO,"Shop No-19, 1St Floor, Venkateshwara Marata Shetty, Kalaburgi, Gulbarga Court Road, Near Forest Office, Gulbarga, Karnataka, 585102",Gulbarga,Karnataka,585102
1045,LKST932,Thaltej,TRUE,COCO,"Shop No 4, Ground Floor, Dev Aditya Arcade, Thaltej, Shilaj Road, Near Bagban Partyplot, Ahmedabad, Gujarat, 380059",Ahmedabad,Gujarat,380059
1301,LKST1088,Nanganallur,TRUE,COCO,"38/13, 1St Main Road, Macmillan Colony, Nanganallur, Chennai, Tamil Nadu, 600061",Chennai,Tamil Nadu,600061
1557,LKST1568,Indiabull Mega Mall,TRUE,COCO,"G 67, G 69, Indiabulls Mega Mall, Plot No 1, Pali Road, Vijay Raja Nagar, Indiabulls Mega Mall, Jodhpur, Rajasthan, 342005",Jodhpur,Rajasthan,342005
1813,ST610,Sedam Road Gulbarga,TRUE,FOFO,"Shop No 1, Ground Floor, Basava Complex, LIG-141, 3rd Phase, Opposite Santosh Hotel, Sedam Road, Badepur Colony, Gulbarga, Karnataka, 585105",Gulbarga,Karnataka,585105
2325,LKST2147,Alwal Suchitra Hyderabad,TRUE,COCO,"Shop No 5-77/26/31, Bhavani Nagar Old Alwal, Opposite Bhatah Petrol Bunk Ig Statue, Loyola College Road, Old Alwal, Secunderabad, Telangana, 500010",Secunderabad,Telangana,500010
22,ST41,HSR Layout,FALSE,FOFO,"Shop No 13, Pwd Quarters, 27Th Main, Agara, Sector 1, Hsr Layout, Next To Al-Daaz Hotel, Bengaluru, Karnataka, 560102",Bengaluru,Karnataka,560102
278,LKST125,Vikaspuri,TRUE,COCO,"Shop No 407, Soniapur, Block Kg 1, Near Pvr Vikaspuri, Vikaspuri, New Delhi, 110018",New Delhi,Delhi,110018
790,LKST618,Manjalpur,TRUE,COCO,"Shop No 3,4 & 5, Ground Floor Tulsidham Co-Operative Housing Society Limited, Manjalpur, Near Khaki Kathiyawadi Thali, Vadodara, Gujarat, 390011",Vadodara,Gujarat,390011
1046,LKST1016,"Khanda Colony, Panvel",TRUE,COCO,"Shop Number 14/15, Tulsi Harmony, Sector 1, Khanda Colony, Greater Khanda, Panvel, Opposite Sai Prasad Hotel, Navi Mumbai, Maharashtra, 410206",Navi Mumbai,Maharashtra,410206
1302,ST489,Sirsi,FALSE,FOFO,"Ground Floor, 247/A, Brs Arcade, Hospet Road, Uttara Kannada, Sirsi, Karnataka, 581402",Sirsi,Karnataka,581402
1558,ST583,Paonta Sahib,TRUE,FOFO,"Sampda, Samsherpur, Paonta Sahib, Sirmaur, Himachal Pradesh, 173025",Sirmaur,Himachal Pradesh,173025
2326,LKST2301,Kondhwa Budruk,TRUE,COCO,"Ground Floor Shop No 2, Chordiya Residency, Gangadham Shatrunjay Road, Arihant Society, Sainagar, Kondhwa Budruk, Pune, Maharashtra, 411048",Pune,Maharashtra,411048
23,ST44,Shanthi Nagar,FALSE,FOFO,"Shop No 23/7/131, Shanthi Nagar, Mr Palli Circle, Tirupati, Andhra Pradesh, 517502",Tirupati,Andhra Pradesh,517502
279,LKST126,East Patel Nagar,TRUE,COCO,"Shop No 18/30, Ground Floor, East Patel Nagar, New Delhi, 110008",New Delhi,Delhi,110008
791,LKST529,Flagship Store MG Road,TRUE,COCO,"Ground Floor, H No 13/15/1A, 13/15/1, 13/15/1B, La Capitol Hotel, Mg Road, Panaji, Near Custom House Museum, Panaji, Goa, 403001",Panaji,Goa,403001
1047,LKST1037,Raghunath Bazaar,TRUE,COCO,"Shop No 210, Main Market, Raghunath Bazaar, Jammu & Kashmir, 180001",Jammu,Jammu and Kashmir,180001
1303,ST486,Rohtak,FALSE,FOFO,"Shop No 2, Raj Complex, Delhi Road, Opposite Liberty Cinema, Rohtak, Haryana, 124001",Rohtak,Haryana,124001
1559,LKST1514,Rajaji Nagar 19th Main Road,TRUE,COCO,"Ground Floor No 50/2, 19Th Main Road, 1St Block, Rajaji Nagar, Bengaluru, Karnataka, 560010",Bengaluru,Karnataka,560010
1815,LKST1727,Nadanvan West,TRUE,COCO,"Ground Floor, Shop No 2 & 3, Anand Palace 5, Plot No 230, Nandanvan Main Road, Nagpur, Maharashtra, 440009",Nagpur,Maharashtra,440009
2327,LKST2263,Tadepalle Vijayawada,TRUE,COCO,"Ground Floor, Mother Teresa Plaza, D No 12-455/20, NH 16 Service Road, Beside Ramachandra Furniture, Tadepalle, Kunchanapalli, Vijayawada, Andhra Pradesh, 522501",Vijayawada,Andhra Pradesh,522501
280,LKST127,Naraina Vihar,TRUE,COCO,"Shop No E- 36 A, Block E, Naraina Vihar, New Delhi, 110028",New Delhi,Delhi,110028
1048,LKST802,Dr. B Baruah Road,TRUE,COCO,"Royal Arcade, Dr. B Barua Road, Ulubari, Guwahati, Assam, 781007",Guwahati,Assam,781007
1304,ST496,Namakkal,FALSE,FOFO,"321/113B, Salem Road, Opposite Hotel Sanu International, Namakkal, Tamil Nadu, 637001",Namakkal,Tamil Nadu,637001
1560,LKST1608,Shobhagpura,TRUE,COCO,"01, Kh No 369, 370, 373, 375, Revenue Village, Shobhagpura, Udaipur, Rajasthan, 313011",Udaipur,Rajasthan,313011
2328,LKST2308,Kokrajhar,TRUE,COCO,"Ward No 4, J D Road, Near HDFC Bank, Sankar Baruah, Kokrajhar, Assam 783370",Kokrajhar,Assam,783370
281,LKST128,Phoenix United Mall,TRUE,COCO,"Cp 08, 1St Floor, Phoenix United Mall, Sector B, Lda Colony, Kanpur Road, Near Wildcraft, Lucknow, Uttar Pradesh, 226012",Lucknow,Uttar Pradesh,226012
793,ST381,Ulhasnagar,FALSE,FOFO,"Shop No 4, Yash Apartment, C-Block Road, Goal Maidan, Near Natural Ice Cream, Ulhasnagar, Maharashtra, 421001",Ulhasnagar,Maharashtra,421001
1305,LKST1218,Lalganesh,TRUE,COCO,"Ground Floor, Lokhra Road, Kalapahar, Next To Icici Kalapahar Branch, Guwahati, Assam, 781018",Guwahati,Assam,781018
1561,LKST1504,Sarthana,FALSE,COCO,"Ground & First Floor, Shop No 01 & 101, Avadh Viceroy, Sarthana Jakat Naka, Kamrej Road, Subhash Nagar, Nana Varachha, Surat, Gujarat, 395006",Surat,Gujarat,395006
1817,ST608,Osmanabaad,TRUE,FOFO,"Bhanu Complex, Opposite Abhinav English Medium School, Solapur Aurangabad Road, Bhanu Nagar Dharashiv, Osmanabad, Maharashtra, 413501",Osmanabad,Maharashtra,413501
2329,LKST2329,Mettur Road Erode,TRUE,COCO,"229, EVN Road, Mettur Road, Erode, Tamil Nadu, 638001",Erode,Tamil Nadu,638001
26,ST50,Malleshwaram,FALSE,FOFO,"Shop No 17, Om Sri Mahaganapathi Complex, Margosa Road, Malleshwaram, Near Narayana Super Speciality Hospital, Bengaluru, Karnataka, 560003",Bengaluru,Karnataka,560003
282,LKST129,"VIP Road, Zirakpur",TRUE,COCO,"Scf 3, Ground Floor, Tulip Plaza, Vip Road, Zirakpur, Adjoining Indusind Bank, Mohali, Punjab, 140603",Mohali,Punjab,140603
794,LKST718,LB Nagar,TRUE,COCO,"Plot No 124 In Survey No 64, Ward No 3, Block No 8, Door No 3-11-22, Sri Enclave, Suvidha Arcade, Rtc Colony, Lb Nagar, Bahadurguda, Hyderabad, Telangana, 500074",Hyderabad,Telangana,500074
1306,LKST1301,Gajuwaka,TRUE,COCO,"10-1-128/7, 60 Feet Wide Road, Mehar Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh, 530026",Visakhapatnam,Andhra Pradesh,530026
1562,LKST1576,Lal Chowky,FALSE,COCO,"Shop No 9 & 24 Ground Floor, Sunsoman Square, Agra Road, Lal Chowky, Opposite Indus Bank, Kalyan West, Maharashtra, 421301",Kalyan,Maharashtra,421301
2330,LKST2209,Nagole Hyderabad,TRUE,COCO,"Plot No 24, H No 23-39/24, Ground Floor, Sharada Plaza, Bharath Petroleum Lane, Near Nagole X Road, Nagole Circle, Uppal Mandal, Medchal Malkajgiri, Hyderabad, Telangana, 500068",Hyderabad,Telangana,500068
27,ST53,City Light,FALSE,FOFO,"Ug 4, Ascon City, City Light, Opposite Maheshwar Bhavan, Surat, Gujarat, 395007",Surat,Gujarat,395007
795,LKST695,Flagship Store Lachitnagar,TRUE,COCO,"Ground Floor, Gs Road, South Sarania, Lachit Nagar, Ulubari, Near Ulubari Petrol Pump, Guwahati, Assam, 781007",Guwahati,Assam,781007
1051,LKST1060,Sector 7 Rohini,TRUE,COCO,"Property No 1, Pocket No C 9, Sector 7, Rohini, Near Rohini East Metro Station, New Delhi, 110031",New Delhi,Delhi,110031
1307,LKST1013,Phase 10 Sector 64,TRUE,COCO,"Ground Floor, Scf 34, Phase 10, Sector 64, S.A.S.Nagar, Phase 10, Mohali, Punjab, 160064",Mohali,Punjab,160064
1563,LKST1358,"4th block, Jayanagar",TRUE,COCO,"Shravanee Bilss Municipal No 654/66, 11Th Main, 4Th Block, Jayanagar, Bengaluru, Karnataka, 560011",Bengaluru,karnataka,560011
1819,LKST1821,"Sector 53, Gurugram",TRUE,COCO,"The Palm Spring Plaza, First Floor, DLF Phase 5, Manabe Sector 53, Gurugram, Haryana, 122002",Gurugram,Haryana,122002
2331,LKST2190,Barabanki Lucknow,TRUE,COCO,"C18/40/242,Ground FLoor, Civil Lines, Barabanki, Lucknow, Uttar Pradesh, 225001",Lucknow,Uttar Pradesh,225001
28,ST56,H B Road,FALSE,FOFO,"Global Enterprises, Ranjen'S Chandralaya, H B Road, Near Santevita Hospital, Opposite Seventh Heaven Restaurant, Ranchi, Jharkhand, 834001",Ranchi,Jharkhand,834001
284,LKST131,Viviana Mall Thane,TRUE,COCO,"Unit No Sf 17A, 2Nd Floor, Viviana Mall, , Thane West, Next To Cinepolis, Thane, Maharashtra, 400601",Thane,Maharashtra,400601
796,LKST574,Kukatpally,TRUE,COCO,"D#12-6-2/216, P#1 Sy#577, Ground Floor, Kukatpally, Opposite Bjp Office, Hyderabad, Telangana, 500072",Hyderabad,Telangana,500072
1308,LKST1019,Sakuntala Park,TRUE,COCO,"Evergreen Tower, 31 Ho Chi Minh Sarani, Sakuntala Park, Kolkata, West Bengal, 700061",Kolkata,West Bengal,700061
1564,ST584,Roorkee,TRUE,FOFO,"1066/8, New Haridwar Road, Civil Line, New Haridwar Road, Roorkee, Uttarakhand, 247667",Roorkee,Uttarakhand,247667
2332,LKST2139,Ashoka Garden Bhopal,TRUE,COCO,"Ground Floor, Plot No 109, Ward No 64, Ashoka Garden Raisin Road, Bhopal, Madhya Pradesh, 462023",Bhopal,Madhya Pradesh,462023
285,LKST132,Amboli,TRUE,COCO,"Shop No 2, Ground Floor, Mayfair Meridian, Amboli, Andheri West, Caeser Road, Mumbai, Maharashtra, 400058",Mumbai,Maharashtra,400058
797,LKST664,Juhu Tara Road,TRUE,COCO,"Shop No 12, Vasant Bahar Chs Ltd, Juhu Tara Road, Juhu, Near Hotel Sea Princess, Mumbai, Maharashtra, 400049",Mumbai,Maharashtra,400049
1309,LKST1160,Perambur Moolakadai,TRUE,COCO,"No 14, Madhavaram High Road Sembiam, Moolakadai, Perambur Road, Madhavaram, Opposite Simpon Gate No 1, Chennai, Tamil Nadu, 600011",Chennai,Tamil Nadu,600011
1565,LKST1498,Dwarka Mor,TRUE,COCO,"Shop No C-1/4&5, Ground Floor, Rama Park, Nawada, Uttam Nagar, Near Dwarka Mor Metro Station, New Delhi, 110059",New Delhi,Delhi,110059
1821,LKST1366,Palm Walk Ludhiana,TRUE,COCO,"Ground Floor, Shop No 98, Palm Heights, Jaspal Bangar, Hadbast No 259, Ludhiana, Punjab, 141122",Ludhiana,Punjab,141122
2333,LKST2205,Gandevi Road Navsari,TRUE,COCO,"Shop No 3, Prem Nagar Society Jamalpore, Near Nilkanth Residency, Gandevi Road, Navsari Chhapra Part, Navsari, Gujarat, 396445",Navsari,Gujarat,396445
30,ST60,Bajrakabati Road,FALSE,FOFO,"Plot No 1373, Salasar Balaji Enterprise, , Bajrakabati Road, Near Brindaban Cinema Hall, Cuttack, Odisha, 753001",Cuttack,Odisha,753001
286,LKST134,Konena Agrahara,TRUE,COCO,"Shop No 89/1, Ground Floor A M Plaza, Hal Old Airport Road, Konena Agrahara, Rajeshwari Theatre, Bengaluru, Karnataka, 560017",Bengaluru,Karnataka,560017
798,ST383,Sri Ganganagar,FALSE,FOFO,"18/19, Old Nh15, Rohit Udyog Complex, Sri Ganganagar, Rajasthan, 335001",Sri Ganganagar,Rajasthan,335001
1054,LKST1051,Iyer Bungalow,TRUE,COCO,"Jaya Complex, 2/1121, 1St Floor, Natham Road, Madurai, Opposite To Bus Stop, Madurai, Tamil Nadu, 624014",Madurai,Tamil Nadu,624014
1310,LKST1316,Vatakara,TRUE,COCO,"Union Bank Complex, Edodi Road, Vatakara, Near Union Bank, Kozhikode, Kerala, 673101",Kozhikode,Kerala,673101
1566,LKST1547,Napier Town,TRUE,COCO,"Shop No 7 & 8, Wardhman Tower, Russel Chowk, Napier Town, Opposite Union Bank, Jabalpur, Madhya Pradesh, 482002",Jabalpur,Madhya Pradesh,482002
2334,LKST2324,Civil lines Ayodhya,TRUE,COCO,"2/4/29/, Ground Floor, Civil Lines, Near Hanuman Garhi, Rikabganj, Ayodhya, Uttar Pradesh, 224001",Ayodhya,Uttar Pradesh,224001
287,LKST135,AECS Layout,TRUE,COCO,"Shop No 302, 60 Feet Road, Kundanahalli, Aecs Layout, Near Post Office, Bengaluru, Karnataka, 560037",Bengaluru,Karnataka,560037
799,LKST715,Selaiyur,TRUE,COCO,"27, Agaram Main Road, Ranganatha Nagar, Selaiyur, Chennai, Tamil Nadu, 600073",Chennai,Tamil Nadu,600073
1055,LKST1039,Serilingampally Mandal Kondapur,TRUE,COCO,"Door No 4-1382, Raja Rajeswara Nagar, Kondapur Village, Serilingampally Mandal, Ranga Reddy, Kondapur, Telangana, 500084",Kondapur,Telangana,500084
1311,ST485,Brodipet,FALSE,FOFO,"45029, Brodipet, Brodipet, Opposite Vajram Hotel, Guntur, Andhra Pradesh, 522002",Guntur,Andhra Pradesh,522002
1567,LKST1517,Kandanchavadi,TRUE,COCO,"New No 08, Old No 6/169 Mgr Main Road, Govindaswamy Nagar 5Th Street, Kandanchavadi, Next To Gem Hospital, Chennai, Tamil Nadu, 600096",Chennai,Tamil Nadu,600096
1823,ST609,Contai,TRUE,FOFO,"NS Road Hatabari, Below Bank Of Baroda, PS Contai, West Bengal, 721401",Contai,West Bengal,721401
2335,LKST2214,Danapur,TRUE,COCO,"Ground Floor Ward No 22, Mouza Shehzadpur Mohalla, Aryan Mill Pargana, Phulwari Thana, Danapur, Patna, 801503",Danapur,Patna,801503
800,LKST723,Amar Colony,TRUE,COCO,"C 8 Amar Colony Market, Amar Colony, New Delhi, 110024",New Delhi,Delhi,110024
1056,LKST956,Ambernath,TRUE,COCO,"Shop Number 13 & 14, Plot No 63 & 64, Cts, Panvelkar Pride, Shivaji Road, Kansai Section, Ambernath, Opposite Idbi Bank, Ambernath, Maharashtra, 421501",Ambernath,Maharashtra,421501
1312,ST425,Nandyal Road Kurnool,FALSE,FOFO,"D No 87/1133, Nandyal Road, Sree Rajeswari Nagar, Sree Rajeswari Nagar, Kurnool, Andhra Pradesh, 518002",Kurnool,Andhra Pradesh,518002
1568,LKST1284,Hill Palace,TRUE,COCO,"Shop No 19/1011 B, Hill Palace, Nediyathu N Square, Market Junction, Kizhakekotta, Thrippunithura, Kerala, 682301",Thrippunithura,Kerala,682301
2336,LKST2327,Doddaballapur Bengaluru,TRUE,COCO,"Ward No 28, Ground Floor, College Road, Ganigarapete, Doddaballapur, Bengaluru, Karnataka, 561203",Bengaluru,Karnataka,561203
289,LKST137,Sector 11 New Tippasandra,TRUE,COCO,"Shop No L 12, Lic Colony, Sector 11, Jeevan Beema Nagar, New Tippasandra, Opposite Nal Colony, Bengaluru, Karnataka, 560075",Bengaluru,Karnataka,560075
801,LKST629,Chansandra,TRUE,COCO,"#943, Dr Vishnuvardhan Road, Dwarakanagar, Channasandra, Rr Nagar, Chansandra, Near By Rnsit Engineering College, Bengaluru, Karnataka, 560098",Bengaluru,Karnataka,560098
1057,ST431,Khade Bazar,FALSE,FOFO,"#3161, Khade Bazar Main Road, Khade Bazar, Near Maruti Mandir, Belagavi, Karnataka, 590001",Belagavi,Karnataka,590001
1569,LKST1634,Kanathur,TRUE,COCO,"# 415, Ecr Road, Next To Amet University, Kanathur, Chennai, 603112",Kanathur,Chennai,603112
1825,ST605,Valsad,TRUE,FOFO,"Shop No 09, H No 2664/A-09, Pramukh Sanidhya, Abrama,Valsad, Gujarat, 396001",Valsad,Gujarat,396001
2337,LKST2192,Batala Jalandhar,TRUE,COCO,"Shop No 22, Grand Central Mall, Opposite Reliance Trends Vishal Capital, Chakan Chowk , Pune, Maharashtra, 410501",Jalandhar,Punjab,143505
34,LKST913,Ramamurthy Nagar,TRUE,COCO,"Shop No 3, Maruthi Complex, Ramamurthi Nagar Main Road, Ramamurthy Nagar, Near Ramamurthy Nagara Police Station, Bengaluru, Karnataka, 560016",Bengaluru,Karnataka,560016
290,LKST138,Rajaji Nagar,TRUE,COCO,"#179/Y Ground Floor, 12Th Main, 3Rd Block, Bashyam Circle Rajajinagar Nagar, Rajaji Nagar, 3Rd Block, Opposite To Ashirwad Supermarket, Bengaluru, Karnataka, 560010",Bengaluru,Karnataka,560010
802,LKST665,Ullal Road,TRUE,COCO,"Anjanadri Complex No 04, Ullal Main Road, Government Press Layout, Near By Brahmashree Upahara, Bengaluru, Karnataka, 560056",Bengaluru,Karnataka,560056
1058,LKST1025,ECIL Radhika,TRUE,COCO,"Victory Plaza, Plot No 11 Extension, Ecil X Main Road, Khushaiguda, Khushaiguda, Opposite Sbi Bank, Hyderabad, Telangana, 500062",Hyderabad,Telangana,500062
1314,ST512,Ranipur,FALSE,FOFO,"Old Ranipur Mod, Mod, Ranipur, Opposite Vishal Mega Mart, Haridwar, Uttarakhand, 249410",Haridwar,Uttarakhand,249410
1570,LKST1588,Lawspet,TRUE,COCO,"Plot No 18 & 19, Sri Ram Nagar 2Nd Cross, Ecr Road, Lawspet, Near Datamatics It Compant, Puducherry, 605008",Puducherry,Puducherry,605008
2338,LKST2141,Railway Station Road Vashi,TRUE,COCO,"Shop No G 01, Sector 30A, Vashi Railway Station Road, Vashi, Navi Mumbai, Maharashtra, 400705",Navi Mumbai,Maharashtra,400705
35,LKST660,Flagship Store Indiranagar,TRUE,COCO,"1201, Ground Floor, Hal 2Nd Stage, Indiranagar, 100 Feet Road, Near Doopanahalli Bus Stop, Bengaluru, Karnataka, 560038",Bengaluru,Karnataka,560038
291,LKST139,"Ashok Nagar, Chennai",TRUE,COCO,"Shop No 38 (Old) 60 (New), Ground Floor, Jai Durga Apartment, Ashok Nagar, Chennai, Hot Chips, 1St Avenue, Chennai, Tamil Nadu, 600083",Chennai,Tamil Nadu,600083
803,ST360,Chengalpet,FALSE,FOFO,"No 11, Joesph Towers, Gst Main Road, Alagesan Nagar Extention, Chengalpet, Opposite Reliaince Trends, Kanchipuram, Tamil Nadu, 603001",Kanchipuram,Tamil Nadu,603001
1059,LKST997,Simmakkal,TRUE,COCO,"109, Vakkilnew Street, Northmart Street, Madurai Main, Madurai, Opposite Simmakkal Bus Stand, Madurai, Tamil Nadu, 625001",Madurai,Tamil Nadu,625001
1315,LKST1212,Barewal Road,TRUE,COCO,"Ground Floor, Barewal Road, Ludhiana, Punjab, 141012",Ludhiana,Punjab,141012
1571,LKST1424,Sector 17 Rohini,TRUE,COCO,"A 25 & 26, Ground Floor, Pocket 1, Sector 17, Rohini, Delhi, 110089",Delhi,Delhi,110089
1827,LKST1647,Muhana Mandi Road,TRUE,COCO,"Ground Floor, Plot No 201, Girraj Nagar, Village Kehajoa ka was, Sanganer, Iskon Temple Road, Jaipur, Rajasthan, 302029",Jaipur,Rajasthan,302029
2339,LKST2069,Batala Jalandhar,TRUE,COCO,"Ground Floor, Plot No 22, Jalandhar Road, Shashtri Nagar, Batala, Jalandhar, Punjab, 143505",Jalandhar,Punjab,143505
292,LKST140,Jalahalli,TRUE,COCO,"Shop No 7 & 8, OMC, Shabari Complex, SM Road, Jalahalli, Near Ayyappa Temple, Bengaluru, Karnataka, 560057",Bengaluru,Karnataka,560057
804,ST370,"MG Road, Warangal",FALSE,FOFO,"Shetter No 3, 11-26-226, Islamia Complex, M G Road, Opposite Mgm Hospital Gate No 1, Warangal, Telangana, 506007",Warangal,Telangana,506007
1060,LKST982,Urapakkam,TRUE,COCO,"Urapakkam Flyover, Sri Balaji Nagar, Urapakkam, Perungalathur, Urapakkam, Chennai, Tamil Nadu, 603211",Chennai,Tamil Nadu,603211
1316,LKST1309,Sector 82,TRUE,COCO,"Ground Floor, Sco 27, Sector 82, Sas Nagar, Mohali, Punjab, 140306",Mohali,Punjab,140306
1572,LKST1463,Lower Parel,TRUE,COCO,"Shop No 2, Sanghvi Building, Ganpar Rao Marg, Lower Parel, Near Dmart, Mumbai, Maharashtra, 400013",Mumbai,Maharashtra,400013
2340,LKST2283,Talegaon Dhabhade Pune,TRUE,COCO,"Plot No 58, Sai Gagan Samit, Opposite Bhandari Hospital, Panchvati Colony, Talegaon Dhabhade, Pune, Maharashtra, 410506",Pune,Maharashtra,410506
805,ST382,Chandannagar,FALSE,FOFO,"No 1747, Ward No 14, Fatakgora Station Road, Chandannagar, Opposite Idbi Bank, Hooghly, West Bengal, 712136",Hooghly,West Bengal,712136
1317,LKST1186,Haridwar Road,TRUE,COCO,"D23, Nehru Colony, Haridwar Road, Dehradun, Uttarakhand, 248001",Dehradun,Uttarakhand,248001
1573,LKST1339,Saltlake Purbachal,TRUE,COCO,"IA 259, Sector 3 Saltlake, Near Saltlake Stadium Gate No 1,kolkata, West Bengal, 700097",Kolkata,West Bengal,700097
1829,LKST1801,Satyanarayanapuram,TRUE,COCO,"21-3-7, Bagath Singh Road, Govt Press, Mutyalampadu Vijayawada, Satyanarayanapuram, Andhra Pradesh, 520011",Satyanarayanapuram,Andhra Pradesh,520011
2341,LKST2119,East Model Town Ghaziabad,TRUE,COCO,"Ground Floor, Plot No 1, East Model Town, GT Road, Ghaziabad, Uttar Pradesh, 201001",Ghaziabad,Uttar Pradesh,201001
38,ST80,West Boring Canal Road,FALSE,FOFO,"Shop No 22, Jagdish Lok Apartment, , West Boring Canal Road, Near Harilal'S Sweets, Patna, Bihar, 800001",Patna,Bihar,800001
294,LKST142,Thiruvottiyur,TRUE,COCO,"Shop No 93, Ssm Complex, Rajakadai, Thiruvottiyur, Opposite Rohit Hospital, Chennai, Tamil Nadu, 600019",Chennai,Tamil Nadu,600019
806,LKST724,Jankipuram,TRUE,COCO,"Plot No 31, 60 Feet Road, Jankipuram, Near Mulayam Tiraha, Lucknow, Uttar Pradesh, 226021",Lucknow,Uttar Pradesh,226021
1062,LKST935,Velachery,TRUE,COCO,"No 26, 15/17A, Velachery Bypass Road, Rajalakshmi Nagar, Velachery, Chennai, Tamil Nadu, 600042",Chennai,Tamil Nadu,600042
1318,LKST1128,Aminjikarai,TRUE,COCO,"Old # 295, New # 507, Ph Road, Aminjikarai, Chennai, Tamil Nadu, 600029",Chennai,Tamil Nadu,600029
1574,LKST1628,Sector 75 Noida,TRUE,COCO,"Shop No 10C & 10D, Ground Floor, Block B, Spectrum Metro, Sector 75, Noida, Uttar Pradesh, 201301",Noida,Uttar Pradesh,201301
2342,LKST2305,Gopalapatnam Visakhapatnam,TRUE,COCO,"Ground Floor, 9-45/2,3, Narasimha Nagar, Beside Pizza Hut, Gopalapatnam, Revenue Ward 68, Visakhapatnam, Andhra Pradesh, 530027",Visakhapatnam,Andhra Pradesh,530027
39,ST82,Urban Bank Road,FALSE,FOFO,"Dk & Co, Lower Ground Floor, Sayed Complex, Urban Bank Road, Ganjam, Near Annapurna Market Square, Brahmapur, Odisha, 760001",Brahmapur,Odisha,760001
295,LKST143,Sushant Lok 1,TRUE,COCO,"Shop No 39, Ground Floor, Vyapar Kendra, Sushant Lok 1, Gurugram, Haryana, 122002",Gurugram,Haryana,122002
